test_id	gene_id	block_id	equivalent_blocks	contrast	method	fitted_model	cell_types	n_cell_types	n_mice	n_samples	n_paths	median_effective_count	statistic	degrees_of_freedom	asymptotic_p_value	p_value	converged	null_concentration	celltype_logit_effects	max_celltype_logit_effect	permutation_count	permutation_p_value	valid_for_inference	fdr	calibration_bin	pooled_permutation_p_value	inference_eligible
ENSMUSG00000031748.17:B1|ASC_vs_EX_cerebellum_granule	ENSMUSG00000031748.17	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17:B1,ENSMUSG00000031748.17:B2	ASC_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,EX_cerebellum_granule	2	14	28	3	51.90279686251591	46.80146808540894	2	6.873696188303634e-11	0.00030759766225776686	True	24.998026195200453	[[-1.315858957771703, 0.23695321237638983]]	1.3370234184948009	50	0.0196078431372549	True	0.02074086504174183	3	0.00030759766225776686	True
ENSMUSG00000031748.17:B1|ASC_vs_EX_cortical	ENSMUSG00000031748.17	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17:B1,ENSMUSG00000031748.17:B2	ASC_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,EX_cortical	2	24	48	3	52.257730796330776	70.94969379813028	2	3.921658255988452e-16	0.00030759766225776686	True	42.87830576091337	[[-1.0278650467285024, 0.16292932340866173]]	1.040698092009681	50	0.0196078431372549	True	0.02074086504174183	3	0.00030759766225776686	True
ENSMUSG00000021010.10:B1|ASC_vs_EX_cortical	ENSMUSG00000021010.10	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10:B1,ENSMUSG00000021010.10:B2,ENSMUSG00000021010.10:B4	ASC_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,EX_cortical	2	25	50	3	43.35933269375009	92.26249631103929	2	9.235352633239855e-21	0.00030759766225776686	True	26.284134090508623	[[-1.7663197295156043, -0.7895805993718961]]	1.934766887710393	50	0.0196078431372549	True	0.02074086504174183	3	0.00030759766225776686	True
ENSMUSG00000021010.10:B1|INH_migrating_interneuron_vs_ODC	ENSMUSG00000021010.10	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10:B1,ENSMUSG00000021010.10:B2,ENSMUSG00000021010.10:B4	INH_migrating_interneuron_vs_ODC	paired_dirichlet_multinomial	multinomial	INH_migrating_interneuron,ODC	2	13	26	3	22.56240396908008	24.896689602324383	2	3.924212745815299e-06	0.00030764497769573913	True	inf	[[-0.8089516974113431, 0.09931831859964192]]	0.8150257524484446	50	0.0196078431372549	True	0.02074086504174183	1	0.00030764497769573913	True
ENSMUSG00000021010.10:B1|EX_cerebellum_granule_vs_INH_migrating_interneuron	ENSMUSG00000021010.10	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10:B1,ENSMUSG00000021010.10:B2,ENSMUSG00000021010.10:B4	EX_cerebellum_granule_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_migrating_interneuron	2	7	14	3	24.733006376458107	26.09109102602656	2	2.1596907603691185e-06	0.00030764497769573913	True	27.64908146779683	[[1.826185300658758, 1.7061465369305693]]	2.499177616301469	50	0.0196078431372549	True	0.02074086504174183	1	0.00030764497769573913	True
ENSMUSG00000028649.23:B3|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000028649.23	ENSMUSG00000028649.23:B3	ENSMUSG00000028649.23:B3,ENSMUSG00000028649.23:B4	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	32	64	2	56.03212610520542	18.245108955330124	1	1.942240341161709e-05	0.00032709516132800636	True	inf	[[-0.37511802600214983]]	0.3751180260021498	50	0.0196078431372549	True	0.02165837246793299	3	0.00032709516132800636	True
ENSMUSG00000038738.16:B2|ASC_vs_INH_midbrain	ENSMUSG00000038738.16	ENSMUSG00000038738.16:B2	ENSMUSG00000038738.16:B2	ASC_vs_INH_midbrain	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,INH_midbrain	2	17	34	2	40.84124594461236	16.282031126538186	1	5.4579072682796685e-05	0.000334536070156993	True	51.16137304331649	[[0.690689874300846]]	0.690689874300846	50	0.0196078431372549	True	0.021762451721791753	2	0.000334536070156993	True
ENSMUSG00000061601.16:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000061601.16	ENSMUSG00000061601.16:B1	ENSMUSG00000061601.16:B1	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	dirichlet_multinomial	INH_medium_spiny,INH_midbrain	2	29	58	2	60.74189313140173	18.15932909706044	1	2.03171680815458e-05	0.00037382304151772157	True	10.312914294459503	[[-0.7700496547602779]]	0.7700496547602779	50	0.0196078431372549	True	0.022865106355426608	3	0.00037382304151772157	True
ENSMUSG00000028528.18:B2|ASC_vs_ODC	ENSMUSG00000028528.18	ENSMUSG00000028528.18:B2	ENSMUSG00000028528.18:B2	ASC_vs_ODC	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,ODC	2	5	10	3	12.76450759247188	22.980145229738696	2	1.0231159770570505e-05	0.0003761519653940192	True	664.6595157711071	[[1.148558380907407, -1.080916687661687]]	1.5772023459335067	50	0.0784313725490196	True	0.022865106355426608	0	0.0003761519653940192	True
ENSMUSG00000021010.10:B1|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000021010.10	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10:B1,ENSMUSG00000021010.10:B2,ENSMUSG00000021010.10:B4	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_migrating_interneuron	2	16	32	3	19.89579318365372	23.649986039361693	2	7.319320810982082e-06	0.0003761519653940192	True	inf	[[1.1582844254740092, 0.44859564964487475]]	1.2421195059960868	50	0.0196078431372549	True	0.022865106355426608	0	0.0003761519653940192	True
ENSMUSG00000021010.10:B1|INH_midbrain_vs_ODC	ENSMUSG00000021010.10	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10:B1,ENSMUSG00000021010.10:B2,ENSMUSG00000021010.10:B4	INH_midbrain_vs_ODC	paired_dirichlet_multinomial	multinomial	INH_midbrain,ODC	2	14	28	3	19.785455099244267	24.51623548617681	2	4.746430276971944e-06	0.0003761519653940192	True	inf	[[-0.22247825452135672, 0.735997984369267]]	0.7688885528673797	50	0.0196078431372549	True	0.022865106355426608	0	0.0003761519653940192	True
ENSMUSG00000020390.13:B1|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000020390.13	ENSMUSG00000020390.13:B1	ENSMUSG00000020390.13:B1,ENSMUSG00000020390.13:B2	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	10	20	2	10.286531010334867	12.9572636213735	1	0.0003186826330383	0.00045215818580223295	True	inf	[[1.0244292251691627]]	1.024429225169163	50	0.0392156862745098	True	0.02704197666055935	0	0.00045215818580223295	True
ENSMUSG00000031748.17:B1|ASC_vs_INH_migrating_interneuron	ENSMUSG00000031748.17	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17:B1,ENSMUSG00000031748.17:B2	ASC_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,INH_migrating_interneuron	2	10	20	3	39.13391492717135	30.847543000514637	2	2.0023553260844573e-07	0.00047607712449416806	True	60.05153280976939	[[-1.0195629746466264, 0.2370680211320986]]	1.0467616280289254	50	0.0196078431372549	True	0.02715378040755778	2	0.00047607712449416806	True
ENSMUSG00000031748.17:B1|INH_midbrain_vs_ODC	ENSMUSG00000031748.17	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17:B1,ENSMUSG00000031748.17:B2	INH_midbrain_vs_ODC	paired_dirichlet_multinomial	dirichlet_multinomial	INH_midbrain,ODC	2	9	18	3	30.17369440913085	31.17832532629427	2	1.6971204939233613e-07	0.00047607712449416806	True	38.4887007434702	[[1.5434257047082223, 0.16243880424742485]]	1.5519501509647162	50	0.0196078431372549	True	0.02715378040755778	2	0.00047607712449416806	True
ENSMUSG00000068923.15:B2|EX_cortical_vs_ODC	ENSMUSG00000068923.15	ENSMUSG00000068923.15:B2	ENSMUSG00000068923.15:B2	EX_cortical_vs_ODC	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cortical,ODC	2	12	24	2	35.995644768242954	14.670685236422967	1	0.0001280219511455	0.00047790867165284714	True	76.57092085786294	[[-0.6992754791104108]]	0.6992754791104108	50	0.0196078431372549	True	0.02715378040755778	2	0.00047790867165284714	True
ENSMUSG00000097545.9:B1|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000097545.9	ENSMUSG00000097545.9:B1	ENSMUSG00000097545.9:B1,ENSMUSG00000097545.9:B2	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	21	42	2	20.112568608064883	12.971096546038098	1	0.0003163366945081	0.00048693958471009705	True	inf	[[-0.5668122099947498]]	0.5668122099947498	50	0.0196078431372549	True	0.02715378040755778	0	0.00048693958471009705	True
ENSMUSG00000030302.18:B2|EX_cerebellum_granule_vs_INH_midbrain	ENSMUSG00000030302.18	ENSMUSG00000030302.18:B2	ENSMUSG00000030302.18:B2	EX_cerebellum_granule_vs_INH_midbrain	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_midbrain	2	15	30	2	55.10922269550741	17.75373714903526	1	2.51423115424867e-05	0.0004906427419920095	True	39.55154998301207	[[-0.6454901969167912]]	0.6454901969167912	50	0.0196078431372549	True	0.02715378040755778	3	0.0004906427419920095	True
ENSMUSG00000034593.17:B3|EX_cerebellum_granule_vs_EX_cortical	ENSMUSG00000034593.17	ENSMUSG00000034593.17:B3	ENSMUSG00000034593.17:B3	EX_cerebellum_granule_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_cortical	2	13	26	2	35.3517696090979	14.575285307144895	1	0.0001346692709243	0.0005018041052354895	True	12.044952710737627	[[-1.042006171369091]]	1.042006171369091	50	0.0196078431372549	True	0.02736308267960581	2	0.0005018041052354895	True
ENSMUSG00000058756.14:B1|EX_cerebellum_granule_vs_EX_cortical	ENSMUSG00000058756.14	ENSMUSG00000058756.14:B1	ENSMUSG00000058756.14:B1,ENSMUSG00000058756.14:B2	EX_cerebellum_granule_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_cortical	2	11	22	2	58.29601386878288	17.345957515011833	1	3.115602861918113e-05	0.0005607345622765823	True	12.162820336703213	[[1.1336266736919647]]	1.133626673691965	50	0.0196078431372549	True	0.03013338778147199	3	0.0005607345622765823	True
ENSMUSG00000021010.10:B1|EX_cerebellum_granule_vs_INH_midbrain	ENSMUSG00000021010.10	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10:B1,ENSMUSG00000021010.10:B2,ENSMUSG00000021010.10:B4	EX_cerebellum_granule_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,INH_midbrain	2	7	14	3	24.733006376458107	24.14397195429501	2	5.717459599727242e-06	0.0006152899553914783	True	inf	[[1.3260562575336845, 1.164736116291747]]	1.7649462934431244	50	0.0392156862745098	True	0.03259278792273716	1	0.0006152899553914783	True
ENSMUSG00000058793.15:B2|EX_cerebellum_granule_vs_INH_midbrain	ENSMUSG00000058793.15	ENSMUSG00000058793.15:B2	ENSMUSG00000058793.15:B2	EX_cerebellum_granule_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,INH_midbrain	2	7	14	2	14.716895198971574	11.994204340128476	1	0.0005336625616602	0.0006608465792494174	True	inf	[[1.2476811128421814]]	1.2476811128421814	50	0.0196078431372549	True	0.034310459693537645	0	0.0006608465792494174	True
ENSMUSG00000021720.12:B1|ASC_vs_INH_migrating_interneuron	ENSMUSG00000021720.12	ENSMUSG00000021720.12:B1	ENSMUSG00000021720.12:B1,ENSMUSG00000021720.12:B3	ASC_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	ASC,INH_migrating_interneuron	2	6	12	4	15.764594830452614	7.039947735370561	3	0.0706353432798794	0.0006662225183211193	True	inf	[[-0.4410558458915031, 0.8830342846625745, 0.06119136377434306]]	0.9889510554548075	50	0.0392156862745098	True	0.034310459693537645	0	0.0006662225183211193	True
ENSMUSG00000031748.17:B1|EX_cerebellum_granule_vs_ODC	ENSMUSG00000031748.17	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17:B1,ENSMUSG00000031748.17:B2	EX_cerebellum_granule_vs_ODC	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,ODC	2	8	16	3	37.959825220037466	29.18683711406152	2	4.593660009082624e-07	0.0007141156867412521	True	21.595846241500823	[[1.6140536847864195, -0.0893351121702246]]	1.6165240671388363	50	0.0392156862745098	True	0.035808509146982546	2	0.0007141156867412521	True
ENSMUSG00000061601.16:B1|EX_cerebellum_granule_vs_INH_midbrain	ENSMUSG00000061601.16	ENSMUSG00000061601.16:B1	ENSMUSG00000061601.16:B1	EX_cerebellum_granule_vs_INH_midbrain	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_midbrain	2	14	28	2	62.50138361813156	17.05140438818262	1	3.638145886878513e-05	0.0007242821429405855	True	12.492416903325571	[[-0.9821506134047513]]	0.9821506134047512	50	0.0392156862745098	True	0.035808509146982546	3	0.0007242821429405855	True
ENSMUSG00000032356.13:B1|ASC_vs_INH_migrating_interneuron	ENSMUSG00000032356.13	ENSMUSG00000032356.13:B1	ENSMUSG00000032356.13:B1	ASC_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	ASC,INH_migrating_interneuron	2	6	12	2	42.04592984795912	16.974858635364967	1	3.787808858547525e-05	0.0007242821429405855	True	inf	[[-1.5350599577165391]]	1.5350599577165391	50	0.0392156862745098	True	0.035808509146982546	3	0.0007242821429405855	True
ENSMUSG00000038495.15:B1|EX_cortical_vs_ODC	ENSMUSG00000038495.15	ENSMUSG00000038495.15:B1	ENSMUSG00000038495.15:B1	EX_cortical_vs_ODC	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cortical,ODC	2	5	10	3	15.109127051015214	20.122395405632915	2	4.270486529795366e-05	0.0007523039307880384	True	68.35993622913495	[[-2.007092809204237, -0.4211349800715501]]	2.050798921444816	50	0.0588235294117647	True	0.036704512833711136	0	0.0007523039307880384	True
ENSMUSG00000026836.16:B2|ASC_vs_EX_cortical	ENSMUSG00000026836.16	ENSMUSG00000026836.16:B2	ENSMUSG00000026836.16:B2	ASC_vs_EX_cortical	paired_dirichlet_multinomial	multinomial	ASC,EX_cortical	2	5	10	3	14.007170208906391	19.90319276880757	2	4.7651503069588105e-05	0.0008776879192527114	True	inf	[[-1.7421867674076668, -0.6777537951445276]]	1.8693755479740248	50	0.0588235294117647	True	0.042068753140245385	0	0.0008776879192527114	True
ENSMUSG00000038738.16:B2|EX_cerebellum_granule_vs_INH_migrating_interneuron	ENSMUSG00000038738.16	ENSMUSG00000038738.16:B2	ENSMUSG00000038738.16:B2	EX_cerebellum_granule_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_migrating_interneuron	2	11	22	2	44.21636817730763	16.68739227043625	1	4.407293031044598e-05	0.0008878297236045887	True	7.494279930290658	[[1.354185584771614]]	1.354185584771614	50	0.0196078431372549	True	0.042068753140245385	3	0.0008878297236045887	True
ENSMUSG00000034593.17:B3|EX_cerebellum_granule_vs_INH_migrating_interneuron	ENSMUSG00000034593.17	ENSMUSG00000034593.17:B3	ENSMUSG00000034593.17:B3	EX_cerebellum_granule_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_migrating_interneuron	2	8	16	2	26.82584728483012	12.23679793236954	1	0.0004685617138635	0.0008962868117797695	True	858.1297898640693	[[-0.8296316409690107]]	0.8296316409690107	50	0.0392156862745098	True	0.042068753140245385	1	0.0008962868117797695	True
ENSMUSG00000038738.16:B3|ASC_vs_INH_migrating_interneuron	ENSMUSG00000038738.16	ENSMUSG00000038738.16:B3	ENSMUSG00000038738.16:B3	ASC_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	ASC,INH_migrating_interneuron	2	16	32	2	69.34618374844823	16.55756000578299	1	4.719545775859126e-05	0.0009111936636994462	True	inf	[[-0.520474804601312]]	0.520474804601312	50	0.0196078431372549	True	0.04223382631246933	3	0.0009111936636994462	True
ENSMUSG00000058975.8:B1|EX_cortical_vs_INH_midbrain	ENSMUSG00000058975.8	ENSMUSG00000058975.8:B1	ENSMUSG00000058975.8:B1,ENSMUSG00000058975.8:B2	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	30	60	2	26.326029323250733	12.1587779503393	1	0.0004885737824491	0.0009475032010243278	True	inf	[[0.3551678866857663]]	0.3551678866857663	50	0.0196078431372549	True	0.04279485644266278	1	0.0009475032010243278	True
ENSMUSG00000028649.23:B3|ASC_vs_INH_medium_spiny	ENSMUSG00000028649.23	ENSMUSG00000028649.23:B3	ENSMUSG00000028649.23:B3,ENSMUSG00000028649.23:B4	ASC_vs_INH_medium_spiny	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,INH_medium_spiny	2	26	52	2	72.96946789903541	16.49920878536068	1	4.86703801694386e-05	0.0009579215438891615	True	658629.4811032148	[[-0.32723421406270625]]	0.3272342140627062	50	0.0196078431372549	True	0.04279485644266278	3	0.0009579215438891615	True
ENSMUSG00000028649.23:B3|INH_midbrain_vs_ODC	ENSMUSG00000028649.23	ENSMUSG00000028649.23:B3	ENSMUSG00000028649.23:B3,ENSMUSG00000028649.23:B4	INH_midbrain_vs_ODC	paired_dirichlet_multinomial	multinomial	INH_midbrain,ODC	2	11	22	2	44.825855833860906	16.45318331709609	1	4.986637731858918e-05	0.0009579215438891615	True	inf	[[-0.7046742329651041]]	0.7046742329651041	50	0.0196078431372549	True	0.04279485644266278	3	0.0009579215438891615	True
ENSMUSG00000037487.8:B1|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000037487.8	ENSMUSG00000037487.8:B1	ENSMUSG00000037487.8:B1,ENSMUSG00000037487.8:B2,ENSMUSG00000037487.8:B3	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	INH_medium_spiny,INH_migrating_interneuron	2	10	20	2	23.827566150330014	11.759516296112906	1	0.0006053295490253	0.000998719590268886	True	27.505764544821385	[[0.9631531819123264]]	0.9631531819123264	50	0.0588235294117647	True	0.04356767342020035	1	0.000998719590268886	True
ENSMUSG00000020524.17:B2|EX_cerebellum_granule_vs_INH_midbrain	ENSMUSG00000020524.17	ENSMUSG00000020524.17:B2	ENSMUSG00000020524.17:B2	EX_cerebellum_granule_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,INH_midbrain	2	8	16	2	23.02462420725191	11.832138082829433	1	0.0005821710779467	0.000998719590268886	True	inf	[[0.9007705681051339]]	0.900770568105134	50	0.0196078431372549	True	0.04356767342020035	1	0.000998719590268886	True
ENSMUSG00000030428.17:B2|ASC_vs_EX_cortical	ENSMUSG00000030428.17	ENSMUSG00000030428.17:B2	ENSMUSG00000030428.17:B2	ASC_vs_EX_cortical	paired_dirichlet_multinomial	multinomial	ASC,EX_cortical	2	22	44	2	28.036688115971984	11.656963639756668	1	0.0006396265315565	0.0010499359795134442	True	inf	[[0.4176263516575267]]	0.4176263516575267	50	0.0392156862745098	True	0.045269332698091296	1	0.0010499359795134442	True
ENSMUSG00000040225.16:B2|ASC_vs_INH_midbrain	ENSMUSG00000040225.16	ENSMUSG00000040225.16:B2	ENSMUSG00000040225.16:B2	ASC_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	ASC,INH_midbrain	2	16	32	2	36.05922849523651	13.005320220059048	1	0.000310607221655	0.001146980811966833	True	inf	[[-0.5460344167318681]]	0.5460344167318681	50	0.0196078431372549	True	0.04888511322727606	2	0.001146980811966833	True
ENSMUSG00000015501.11:B1|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000015501.11	ENSMUSG00000015501.11:B1	ENSMUSG00000015501.11:B1	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	21	42	2	63.42525822701044	15.784630093721262	1	7.097675954124264e-05	0.0011681970047428799	True	inf	[[-0.39138621524248773]]	0.3913862152424877	50	0.0588235294117647	True	0.04922357379075681	3	0.0011681970047428799	True
ENSMUSG00000021010.10:B1|ASC_vs_EX_cerebellum_granule	ENSMUSG00000021010.10	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10:B1,ENSMUSG00000021010.10:B2,ENSMUSG00000021010.10:B4	ASC_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,EX_cerebellum_granule	2	7	14	3	40.271979447081335	27.143090931129564	2	1.2762997771490862e-06	0.00119019281123542	True	16.25401141701545	[[-2.1794355666091985, -1.6421703792134268]]	2.728857442844373	50	0.0196078431372549	True	0.049586909483830766	2	0.00119019281123542	True
ENSMUSG00000068923.15:B2|INH_migrating_interneuron_vs_ODC	ENSMUSG00000068923.15	ENSMUSG00000068923.15:B2	ENSMUSG00000068923.15:B2	INH_migrating_interneuron_vs_ODC	paired_dirichlet_multinomial	multinomial	INH_migrating_interneuron,ODC	2	9	18	2	23.521579794488865	11.3936410827381	1	0.0007369593945936	0.0012548015364916773	True	inf	[[-0.6820356359860548]]	0.6820356359860548	50	0.0196078431372549	True	0.051697823303457104	1	0.0012548015364916773	True
ENSMUSG00000004110.18:B2|EX_cerebellum_granule_vs_EX_cortical	ENSMUSG00000004110.18	ENSMUSG00000004110.18:B2	ENSMUSG00000004110.18:B2	EX_cerebellum_granule_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_cortical	2	11	22	2	49.14419276626028	15.664212619085674	1	7.564198102113145e-05	0.0012850167052171678	True	21.507593718088188	[[-0.9534496401755234]]	0.9534496401755234	50	0.0196078431372549	True	0.05236090047192592	3	0.0012850167052171678	True
