comparison	method	gene_id	fold0_p_value	fold1_p_value	conjunction_p_value	conjunction_q_value	shared_block_tests
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000023473	0.1663071647990861	0.3496870023903901	0.3496870023903901	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000023868	1.0377858636188204e-48	5.37217113219847e-30	5.37217113219847e-30	7.778903799423384e-28	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024002	0.1386887960259024	0.2114159143494821	0.2114159143494821	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024030	1.0	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024044	0.5193638562853844	0.791702758554014	0.791702758554014	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024059	0.6393712139888954	0.993322075024754	0.993322075024754	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024073	0.7525957226132514	0.6503536484599672	0.7525957226132514	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024109	1.372591380253833e-08	4.429531089835811e-06	4.429531089835811e-06	0.00018864591229653688	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024112	1.0	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024130	0.4877566158275568	0.4521008750733044	0.4877566158275568	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024163	0.00033501099268046377	0.003147968386389	0.003147968386389	0.06330914199293433	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024260	0.3634281970842842	0.3613478796132529	0.3634281970842842	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024268	0.8940773122333372	0.6668351039318642	0.8940773122333372	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024302	0.0953007987699394	0.033157177234605	0.0953007987699394	0.802299747784141	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024393	0.8876387287335336	0.3488551413467972	0.8876387287335336	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024462	7.340418136117485e-10	0.0158755181211925	0.0158755181211925	0.23945573166132017	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024498	0.0073726013027988	0.1516550235062805	0.1516550235062805	0.963142429987255	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024524	2.148634320596968e-08	0.1889696875523907	0.1889696875523907	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024589	0.0481952880458664	0.361518547147183	0.361518547147183	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024617	1.1757242674997005e-18	1.138389184239829e-07	1.138389184239829e-07	7.492670630814874e-06	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024642	0.0005067938069217	0.9337162274810636	0.9337162274810636	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024661	0.9113341660531684	0.1572272804277256	0.9113341660531684	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024713	0.0879845569528827	0.9063003660236802	0.9063003660236802	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024743	0.5225401369899826	0.0203544187990368	0.5225401369899826	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024758	0.0005564777723717	0.0001485272054202	0.0005564777723717	0.014531308805211656	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024780	0.0070406530213698	0.5605142346316481	0.5605142346316481	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024851	0.2159174828725376	0.3017114921535493	0.3017114921535493	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024867	0.9011227710254834	0.675217258608801	0.9011227710254834	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000024921	0.3124103512907154	0.7829829848441429	0.7829829848441429	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025153	0.0872268635833913	0.1275409970537149	0.1275409970537149	0.8853043268815329	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025234	0.2491332940636297	0.7453337667416007	0.7453337667416007	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025240	0.9500026976288682	0.6047261507302624	0.9500026976288682	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025261	0.2869912519532577	0.7211760237805476	0.7211760237805476	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025266	1.0	0.9995856716939268	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025272	0.1811958602820174	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025326	0.5272315883873084	0.6616353930556378	0.6616353930556378	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025369	0.7004640647785281	0.404934908775336	0.7004640647785281	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025372	0.4452260644260774	0.6742684931301144	0.6742684931301144	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025375	0.0557808816961838	5.6952591365460134e-05	0.0557808816961838	0.5769336906862439	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025404	0.0003147766595085	0.9361425397376472	0.9361425397376472	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025409	0.2505499127558576	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025422	0.9587891060809534	0.0914397877697893	0.9587891060809534	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025437	0.9208196017216008	0.6543786636707891	0.9208196017216008	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025558	0.8948294616288275	0.3791420450852648	0.8948294616288275	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025571	0.2196902140974766	0.2819385516098158	0.2819385516098158	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025576	5.60176511305625e-12	0.8961391210305475	0.8961391210305475	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025579	0.3129377683995418	0.9931434852658242	0.9931434852658242	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025658	0.0064440176113227	0.4237450641975112	0.4237450641975112	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025738	0.5446776754858929	0.2402120181363613	0.5446776754858929	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025757	0.1780631793292793	0.8785664677224904	0.8785664677224904	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025781	0.929435095975026	0.0148652396346264	0.929435095975026	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025892	0.7732388312088457	0.0284939934889232	0.7732388312088457	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025915	0.2107677777354408	0.001681590175983	0.2107677777354408	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000025939	0.6068763549118938	0.3143570746682141	0.6068763549118938	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026014	0.8719219898359636	0.21555123563116	0.8719219898359636	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026116	0.8916066948145434	0.3027011156377951	0.8916066948145434	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026131	1.3767743830601444e-11	3.006090805492997e-05	3.006090805492997e-05	0.001145478812198384	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026219	0.1474552562162863	0.7214504027147848	0.7214504027147848	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026238	0.0441212204330512	0.2893209249867561	0.2893209249867561	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026259	0.9373739731547512	0.2346295352001045	0.9373739731547512	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026421	0.0681262364958112	0.0005961267811934	0.0681262364958112	0.6576452696395642	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026442	0.150472969981633	0.0002119435806997	0.150472969981633	0.963142429987255	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026458	0.6270123199229076	0.0685429272473837	0.6270123199229076	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026463	0.1274227388454748	0.1685679982775104	0.1685679982775104	0.9940918738264092	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026473	0.0375744830692543	0.0107359612316547	0.0375744830692543	0.43877299584096957	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026490	0.0092466205195087	0.2085756743529697	0.2085756743529697	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026494	0.568892476568071	0.3103001728023747	0.568892476568071	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026504	0.0131447337653069	0.5850351001848383	0.5850351001848383	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026587	0.3832800436350027	0.6183548446218481	0.6183548446218481	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026596	0.2155028318429402	0.4530227770979045	0.4530227770979045	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026761	0.5665630745422743	0.99999996449877	0.99999996449877	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026784	0.6297135127661655	0.8045861510203614	0.8045861510203614	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026797	0.0518133511437313	0.4047624408159544	0.4047624408159544	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026812	0.9997492229953732	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026825	0.3536118169240044	0.8857911872892119	0.8857911872892119	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026827	0.017584091026085	0.0486673552838507	0.0486673552838507	0.5310139205687234	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026867	0.2253289665688063	0.498944532691616	0.498944532691616	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026915	0.1922887777299574	0.6510414959861084	0.6510414959861084	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026924	0.1015747835658492	0.5027681814349054	0.5027681814349054	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026933	1.0	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000026959	0.0001343033655277	0.0002742712881226	0.0002742712881226	0.008633583156554886	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027012	0.778357343584648	0.5416077877210426	0.778357343584648	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027087	0.3807923336235761	0.0046884325758623	0.3807923336235761	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027210	0.382774539677907	0.3773966792947536	0.382774539677907	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027254	6.906420051952914e-13	1.8630680884900565e-06	1.8630680884900565e-06	8.430383100417505e-05	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027273	0.2387344457979653	0.0064839005604324	0.2387344457979653	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027288	0.0263201379480829	0.735041336011623	0.735041336011623	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027303	0.1491370441233065	0.1632076577715358	0.1632076577715358	0.9929608758537136	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027309	0.1302360119962981	0.0639255111241294	0.1302360119962981	0.8853043268815329	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027347	0.0461629467544094	0.2490854497596754	0.2490854497596754	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027363	0.2572481202847868	0.684656060211347	0.684656060211347	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027365	0.2395735390113278	0.4940041205817427	0.4940041205817427	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027422	0.8604258496869841	0.4073384503759377	0.8604258496869841	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027668	0.2678855716524492	0.963575551748363	0.963575551748363	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027677	0.6456578850945907	0.7631802395804332	0.7631802395804332	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027692	0.0039602518165029	0.9620769303487583	0.9620769303487583	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027722	0.0045213011447306	0.8520451820285586	0.8520451820285586	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027797	1.3202953937325109e-40	5.061817364808206e-22	5.061817364808206e-22	5.2353653887444874e-20	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027806	0.045784035384015	0.1009656087414955	0.1009656087414955	0.8306715991913948	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027894	0.8068077726226972	0.2926817000569652	0.8068077726226972	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027981	0.357177788007872	0.4926954544490385	0.4926954544490385	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000027993	0.5843458981611487	0.4683983667594243	0.5843458981611487	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028053	0.3509809143208626	0.1461124161618689	0.3509809143208626	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028080	0.3046120402833038	0.0878467498923428	0.3046120402833038	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028086	0.1542071031023401	0.158130109928887	0.158130109928887	0.9859482179995507	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028137	0.9994664910362264	0.7574463758299947	0.9994664910362264	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028149	0.1791235165341277	0.6487423448276626	0.6487423448276626	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028161	0.0035133259461049	0.3027364812590232	0.3027364812590232	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028176	0.0360153024467556	0.546053422040294	0.546053422040294	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028180	0.2778516893347552	0.7156781029360819	0.7156781029360819	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028248	0.1945884543578399	0.940221080876818	0.940221080876818	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028360	0.5687180983764814	0.3792303379847214	0.5687180983764814	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028397	0.0838995503219346	0.6633848757462435	0.6633848757462435	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028399	3.624054761905401e-07	1.672351503644947e-06	1.672351503644947e-06	8.352788682200459e-05	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028434	0.9999999927531222	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028444	0.0136805583165032	6.130572668507163e-07	0.0136805583165032	0.2153200917640938	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028484	0.5421711172333692	0.4466689564693226	0.5421711172333692	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028613	0.7988195029472746	0.0488457007938304	0.7988195029472746	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028634	1.4571113415875551e-09	0.0146270242883167	0.0146270242883167	0.22531841669662317	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028649	0.0016729172231282	0.1213625039102896	0.1213625039102896	0.8853043268815329	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028760	0.036464705621757146	0.5425257840595165	0.5425257840595165	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Isoform-space EC GLMM	ENSMUSG00000028785	1.566907650060716e-15	0.1071752567891465	0.1071752567891465	0.8526910540147479	948
