test_id	null_type	replicates	observed_statistic	empirical_p_value
ENSMUSG00000003948.18:B1	wild_cluster	32	9967.099286892628	0.24242424242424243
ENSMUSG00000003970.10:B1	label_permutation	32	637515097587826.9	1.0
ENSMUSG00000003970.10:B1	wild_cluster	32	637515097587826.9	1.0
ENSMUSG00000004040.17:B2	label_permutation	32	0.6666666666666742	1.0
ENSMUSG00000004040.17:B2	wild_cluster	32	0.6666666666666742	0.15151515151515152
ENSMUSG00000004040.17:B3	label_permutation	32	25538490505.796234	1.0
ENSMUSG00000004040.17:B3	wild_cluster	32	25538490505.796234	0.48484848484848486
ENSMUSG00000004040.17:B4	label_permutation	32	0.0115120019867837	1.0
ENSMUSG00000004040.17:B4	wild_cluster	32	0.0115120019867837	0.8787878787878788
ENSMUSG00000004056.16:B1	label_permutation	32	29.69464397125069	1.0
ENSMUSG00000004056.16:B1	wild_cluster	32	29.69464397125069	0.2727272727272727
ENSMUSG00000004056.16:B2	label_permutation	32	2.071144533885937	1.0
ENSMUSG00000004056.16:B2	wild_cluster	32	2.071144533885937	0.24242424242424243
ENSMUSG00000004071.14:B1	label_permutation	32	0.2164264286586222	0.8181818181818182
ENSMUSG00000004071.14:B1	wild_cluster	32	0.2164264286586222	0.6060606060606061
ENSMUSG00000004085.15:B1	label_permutation	32	68.29626271468804	0.6363636363636364
ENSMUSG00000004085.15:B1	wild_cluster	32	68.29626271468804	0.5757575757575758
ENSMUSG00000004099.17:B1	label_permutation	32	21.18261449097637	0.2727272727272727
ENSMUSG00000004099.17:B1	wild_cluster	32	21.18261449097637	0.48484848484848486
ENSMUSG00000004110.18:B1	label_permutation	32	13.805135127837502	0.7575757575757576
ENSMUSG00000004110.18:B1	wild_cluster	32	13.805135127837502	0.5151515151515151
ENSMUSG00000004113.19:B1	label_permutation	32	27.591016895772125	0.2727272727272727
ENSMUSG00000004113.19:B1	wild_cluster	32	27.591016895772125	0.30303030303030304
ENSMUSG00000004113.19:B2	label_permutation	32	30600.650650932803	0.06060606060606061
ENSMUSG00000004113.19:B2	wild_cluster	32	30600.650650932803	0.030303030303030304
ENSMUSG00000004113.19:B8	label_permutation	32	6153.014555845325	0.06060606060606061
