null_type	numerator_df	denominator_df_bin	tests	p_le_0.05	p_le_0.01	median_p
wild_cluster	12	1-5	4	0.25	0.25	1.0
wild_cluster	12	11-20	255	0.9450980392156862	0.9254901960784314	8.420594288890354e-14
wild_cluster	12	6-10	19	0.9473684210526315	0.9473684210526315	3.279574855349345e-08
wild_cluster	12	>20	205	0.8585365853658536	0.8146341463414634	3.1402109986926054e-07
wild_cluster	13	1-5	6	0.3333333333333333	0.3333333333333333	1.0
wild_cluster	13	6-10	20	0.85	0.8	1.0703893031533362e-08
wild_cluster	13	>20	56	0.9821428571428571	0.9821428571428571	6.535353237326132e-09
wild_cluster	14	1-5	7	0.2857142857142857	0.2857142857142857	1.0
wild_cluster	14	11-20	128	1.0	0.984375	1.517736653459646e-18
wild_cluster	14	6-10	6	0.3333333333333333	0.3333333333333333	1.0
wild_cluster	14	>20	106	0.9811320754716981	0.9622641509433962	3.0799336947235882e-09
wild_cluster	15	1-5	22	0.3181818181818182	0.3181818181818182	1.0
wild_cluster	15	11-20	18	0.9444444444444444	0.9444444444444444	3.023130120287114e-09
wild_cluster	15	6-10	4	0.75	0.75	4.637924257023073e-17
wild_cluster	15	>20	97	0.979381443298969	0.9690721649484536	1.1101235270271298e-10
wild_cluster	16	1-5	3	0.3333333333333333	0.3333333333333333	1.0
wild_cluster	16	11-20	94	0.9574468085106383	0.9574468085106383	5.162182492368852e-14
wild_cluster	16	6-10	18	0.6111111111111112	0.6111111111111112	3.397240175875534e-19
wild_cluster	16	>20	128	0.8671875	0.859375	4.190069494489993e-10
wild_cluster	17	1-5	3	0.3333333333333333	0.3333333333333333	1.0
wild_cluster	17	11-20	6	1.0	1.0	1.0830464368440844e-26
wild_cluster	17	>20	48	0.9583333333333334	0.9583333333333334	3.140258492078653e-07
wild_cluster	18	1-5	1	0.0	0.0	1.0
wild_cluster	18	11-20	184	0.9184782608695652	0.8967391304347826	5.33484924159733e-18
wild_cluster	18	6-10	16	0.4375	0.4375	1.0
wild_cluster	18	>20	320	0.9375	0.925	4.995757836396785e-12
wild_cluster	19	11-20	36	0.7777777777777778	0.7777777777777778	1.6737786450887595e-12
wild_cluster	19	>20	189	0.8941798941798942	0.8412698412698413	5.886536930119087e-08
wild_cluster	20	1-5	1	0.0	0.0	1.0
wild_cluster	20	11-20	123	0.7154471544715447	0.7154471544715447	1.6138251535913707e-24
wild_cluster	20	6-10	1	0.0	0.0	1.0
wild_cluster	20	>20	243	0.9218106995884774	0.8888888888888888	1.7055908217158862e-16
wild_cluster	21	1-5	1	1.0	1.0	8.922198097350944e-16
wild_cluster	21	11-20	140	0.8857142857142857	0.8857142857142857	1.0978101168744607e-27
wild_cluster	21	6-10	9	0.8888888888888888	0.8888888888888888	2.469585558250321e-10
wild_cluster	21	>20	80	1.0	0.9875	2.240525971534871e-17
wild_cluster	22	1-5	2	0.5	0.5	0.5000000000002546
wild_cluster	22	11-20	23	1.0	1.0	8.712730236553635e-24
wild_cluster	22	6-10	11	0.8181818181818182	0.8181818181818182	1.2005383595724378e-08
wild_cluster	22	>20	176	0.8863636363636364	0.8409090909090909	4.290751711822567e-08
wild_cluster	23	1-5	3	1.0	1.0	8.945119623662005e-15
wild_cluster	23	11-20	21	0.9523809523809523	0.9523809523809523	7.054491199829207e-30
wild_cluster	23	6-10	11	0.5454545454545454	0.5454545454545454	3.99746766723521e-08
wild_cluster	23	>20	3	1.0	1.0	8.87773325082064e-29
wild_cluster	24	1-5	3	0.6666666666666666	0.6666666666666666	2.915823228554783e-15
wild_cluster	24	11-20	90	0.8	0.8	2.26888767121696e-37
wild_cluster	24	6-10	46	0.6086956521739131	0.6086956521739131	5.584214872951475e-11
wild_cluster	24	>20	189	0.9523809523809523	0.9470899470899471	1.1044201732904439e-20
wild_cluster	25	1-5	2	0.5	0.5	0.5000000000000009
wild_cluster	25	11-20	51	0.9803921568627451	0.9803921568627451	3.4267308977660455e-30
wild_cluster	25	6-10	4	0.75	0.75	5.606351011248755e-13
wild_cluster	25	>20	34	0.7941176470588235	0.7941176470588235	9.395477375584037e-08
wild_cluster	26	1-5	1	0.0	0.0	1.0
